"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"12005","5","7224","76","0","2015","1","","Bay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",54,257,290,668,1637470,1452242,49969,311,"",2.09,1.35,1.50,3.29,3.07,2.84,5.99,1.48,"",6,12.5,27,11.7,5,1.8,-12,-1.8,66108,4.2,5128,0.4,-8758,-14.9,8,2.6
"12005","5","7224","76","0","2015","2","","Bay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",46,565,429,445,2396621,1330334,54943,384,"",1.85,2.77,2.08,2.14,3.86,4.05,9.44,1.66,"",-3,-6.1,-16,-2.8,-22,-4.9,-23,-4.9,168214,7.5,-140342,-9.5,-10671,-16.3,41,12.0
"12005","5","7224","76","0","2015","3","","Bay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",48,460,440,410,2222894,701473,21020,392,"",1.94,2.19,2.09,1.98,3.43,2.61,4.36,1.64,"",-2,-4.0,23,5.3,21,5.0,14,3.5,299724,15.6,12786,1.9,-5750,-21.5,38,10.7
"12005","5","7224","76","0","2015","4","","Bay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",47,365,266,274,1642428,294192,6194,419,"",1.91,1.78,1.32,1.37,2.57,1.27,1.52,1.72,"",-7,-13.0,64,21.3,-34,-11.3,17,6.6,224020,15.8,-67152,-18.6,-5061,-45.0,38,10.0
"12007","5","7224","76","0","2015","1","N","Bradford County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12007","5","7224","76","0","2015","2","N","Bradford County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12007","5","7224","76","0","2015","3","N","Bradford County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12007","5","7224","76","0","2015","4","N","Bradford County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12009","5","7224","76","0","2015","1","","Brevard County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",99,694,705,699,3271632,2633919,42155,360,"",1.43,1.39,1.39,1.36,1.96,1.86,1.86,1.42,"",-1,-1.0,49,7.6,59,9.1,14,2.0,393020,13.7,141953,5.7,-16417,-28.0,24,7.1
"12009","5","7224","76","0","2015","2","","Brevard County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",93,704,691,696,3284782,1556262,21861,363,"",1.38,1.36,1.32,1.33,1.71,2.05,1.83,1.27,"",-8,-7.9,17,2.5,-6,-0.9,12,1.8,193148,6.2,2585,0.2,-12801,-36.9,18,5.2
"12009","5","7224","76","0","2015","3","","Brevard County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",95,698,701,689,3027150,631073,11231,335,"",1.41,1.32,1.33,1.32,1.52,1.14,1.22,1.15,"",-5,-5.0,34,5.1,40,6.1,34,5.2,-62977,-2.0,-331459,-34.4,-9197,-45.0,-25,-6.9
"12009","5","7224","76","0","2015","4","","Brevard County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",93,764,775,819,3751593,963693,17798,367,"",1.37,1.46,1.49,1.57,1.85,1.80,2.03,1.23,"",-10,-9.7,131,20.7,124,19.0,163,24.8,765521,25.6,262908,37.5,3156,21.6,12,3.4
"12011","5","7224","76","0","2015","1","","Broward County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",230,2751,2807,2766,14946498,12213801,203879,414,"",0.74,1.41,1.42,1.38,2.13,2.06,1.92,1.52,"",-8,-3.4,-53,-1.9,-11,-0.4,-144,-4.9,388440,2.7,-257064,-2.1,-99329,-32.8,20,5.1
"12011","5","7224","76","0","2015","2","","Broward County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",219,2794,2787,2707,14704846,5369632,91933,409,"",0.73,1.39,1.37,1.33,1.87,1.80,1.72,1.37,"",-17,-7.2,-85,-3.0,-75,-2.6,-132,-4.6,-340958,-2.3,-1595423,-22.9,-73705,-44.5,4,1.0
"12011","5","7224","76","0","2015","3","","Broward County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",224,2775,2722,2728,14473615,3389034,61610,406,"",0.75,1.36,1.32,1.33,1.81,1.41,1.39,1.35,"",-7,-3.0,39,1.4,-13,-0.5,-10,-0.4,238165,1.7,-331028,-8.9,-21798,-26.1,6,1.5
"12011","5","7224","76","0","2015","4","","Broward County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",226,2781,2790,2778,15675582,3174397,55591,433,"",0.75,1.35,1.35,1.34,1.83,1.29,1.22,1.36,"",-3,-1.3,85,3.2,12,0.4,19,0.7,590200,3.9,-54853,-1.7,-16411,-22.8,10,2.4
"12015","5","7224","76","0","2015","1","","Charlotte County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,87,87,90,315638,268655,3325,276,"",1.02,0.75,0.74,0.75,1.08,0.85,0.82,1.45,"",0,0.0,-6,-6.5,-12,-12.1,-10,-10.0,12185,4.0,-19244,-6.7,-5221,-61.1,36,15.0
"12015","5","7224","76","0","2015","2","","Charlotte County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,85,85,84,337544,163764,1830,307,"",0.85,0.70,0.70,0.72,0.96,0.85,0.70,1.36,"",-4,-19.0,-16,-15.8,-19,-18.3,-19,-18.4,883,0.3,-45713,-21.8,-3973,-68.5,55,21.8
"12015","5","7224","76","0","2015","3","","Charlotte County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,94,97,126,318226,142654,1804,232,"",0.90,0.81,0.81,1.06,0.95,1.03,0.92,1.06,"",-4,-18.2,-15,-13.8,-10,-9.3,17,15.6,2476,0.8,11756,9.0,-1584,-46.8,8,3.6
"12015","5","7224","76","0","2015","4","","Charlotte County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",19,132,136,130,400052,181424,2536,232,"",0.95,1.09,1.12,1.05,1.06,1.23,1.32,0.98,"",-3,-13.6,22,20.0,32,30.8,30,30.0,97240,32.1,77190,74.1,-123,-4.6,9,4.0
"12017","5","7224","76","0","2015","1","","Citrus County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,83,81,88,261033,256708,6431,239,"",1.67,1.03,0.99,1.04,1.24,1.20,1.85,1.22,"",0,0.0,-8,-8.8,-14,-14.7,-7,-7.4,-30285,-10.4,-31956,-11.1,-2583,-28.7,0,0.0
"12017","5","7224","76","0","2015","2","","Citrus County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,82,80,81,256501,165935,4179,244,"",1.51,0.96,0.93,0.95,1.02,1.21,1.82,1.08,"",-5,-19.2,-12,-12.8,-19,-19.2,-21,-20.6,-54034,-17.4,-17736,-9.7,-1554,-27.1,1,0.4
"12017","5","7224","76","0","2015","3","","Citrus County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,78,79,80,253788,91630,2574,247,"",1.52,0.93,0.92,0.93,1.04,0.95,1.49,1.11,"",-4,-16.0,-37,-32.2,-37,-31.9,-38,-32.2,-109295,-30.1,-71665,-43.9,-2557,-49.8,7,2.9
"12017","5","7224","76","0","2015","4","","Citrus County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,76,90,87,285707,81376,2171,261,"",1.45,0.88,1.04,1.01,1.11,0.88,1.46,1.14,"",-5,-20.0,-13,-14.6,-1,-1.1,-3,-3.3,-12505,-4.2,-53248,-39.6,-1597,-42.4,6,2.4
"12019","5","7224","76","0","2015","1","","Clay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,101,93,108,376512,350318,6118,288,"",0.86,0.83,0.75,0.86,1.19,1.14,1.38,1.46,"",5,41.7,30,42.3,17,22.4,32,42.1,39845,11.8,33249,10.5,-1543,-20.1,-60,-17.2
"12019","5","7224","76","0","2015","2","","Clay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,106,99,95,410914,227212,3626,316,"",0.84,0.84,0.77,0.77,1.09,1.22,1.31,1.38,"",4,33.3,29,37.7,22,28.6,20,26.7,77998,23.4,50196,28.4,-674,-15.7,-19,-5.7
"12019","5","7224","76","0","2015","3","","Clay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,115,110,114,426178,167283,2990,290,"",0.84,0.95,0.83,0.88,1.16,1.10,1.30,1.31,"",3,23.1,36,45.6,31,39.2,33,40.7,89477,26.6,74589,80.5,735,32.6,-35,-10.8
"12019","5","7224","76","0","2015","4","","Clay County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,110,106,103,446620,130360,2217,323,"",0.84,0.85,0.82,0.79,1.15,0.91,1.00,1.41,"",2,14.3,29,35.8,21,24.7,25,32.1,99536,28.7,46767,55.9,650,41.5,-5,-1.5
"12021","5","7224","76","0","2015","1","","Collier County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,209,210,203,1375388,1047629,8965,510,"",0.37,0.58,0.57,0.55,1.19,0.94,0.52,2.09,"",0,0.0,2,1.0,13,6.6,1,0.5,201226,17.1,35045,3.5,-6929,-43.6,63,14.1
"12021","5","7224","76","0","2015","2","","Collier County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",19,194,193,175,1136108,273661,2190,467,"",0.33,0.53,0.54,0.52,0.88,0.49,0.24,1.68,"",-3,-13.6,-11,-5.4,-10,-4.9,-24,-12.1,44552,4.1,-149988,-35.4,-5080,-69.9,52,12.5
"12021","5","7224","76","0","2015","3","","Collier County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,189,228,244,1195596,295052,5130,417,"",0.34,0.56,0.65,0.70,0.98,0.74,0.84,1.53,"",-2,-9.1,2,1.1,46,25.3,65,36.3,247744,26.1,35450,13.7,369,7.8,18,4.5
"12021","5","7224","76","0","2015","4","","Collier County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,287,319,308,1731542,702974,15764,437,"",0.37,0.80,0.86,0.82,1.19,1.43,2.05,1.44,"",-1,-4.3,89,44.9,122,61.9,115,59.6,646007,59.5,444645,172.1,11453,265.7,11,2.6
"12023","5","7224","76","0","2015","1","N","Columbia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12023","5","7224","76","0","2015","2","N","Columbia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12023","5","7224","76","0","2015","3","","Columbia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,27,33,32,84845,36690,518,213,"",1.07,0.44,0.51,0.50,0.46,0.48,0.44,0.94,"",-2,-22.2,8,42.1,14,73.7,13,68.4,20158,31.2,8190,28.7,210,68.2,-49,-18.7
"12023","5","7224","76","0","2015","4","","Columbia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,30,26,24,82353,21301,263,238,"",0.91,0.46,0.40,0.37,0.43,0.26,0.21,1.05,"N",-3,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12027","5","7224","76","0","2015","1","N","DeSoto County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12027","5","7224","76","0","2015","2","N","DeSoto County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12027","5","7224","76","0","2015","3","N","DeSoto County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12027","5","7224","76","0","2015","4","N","DeSoto County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12029","5","7224","76","0","2015","1","N","Dixie County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",3.61,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12029","5","7224","76","0","2015","2","N","Dixie County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",3.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12029","5","7224","76","0","2015","3","N","Dixie County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",3.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12029","5","7224","76","0","2015","4","N","Dixie County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",3.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12031","5","7224","76","0","2015","1","","Duval County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",117,797,933,965,4142048,3380890,48419,355,"",0.90,0.67,0.77,0.78,0.89,0.94,0.77,1.21,"",0,0.0,57,7.7,203,27.8,189,24.4,978385,30.9,630836,22.9,381,0.8,30,9.2
"12031","5","7224","76","0","2015","2","","Duval County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",96,895,901,901,4203780,1582518,23769,360,"",0.77,0.71,0.71,0.71,0.85,0.88,0.70,1.20,"",-21,-17.9,102,12.9,99,12.3,120,15.4,566669,15.6,-242366,-13.3,-8219,-25.7,7,2.0
"12031","5","7224","76","0","2015","3","","Duval County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",93,844,826,838,3998970,904074,12299,368,"",0.74,0.67,0.64,0.65,0.79,0.63,0.46,1.21,"",-23,-19.8,62,7.9,57,7.4,93,12.5,399903,11.1,-216726,-19.3,-7078,-36.5,6,1.7
"12031","5","7224","76","0","2015","4","","Duval County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",92,832,821,812,4173750,772686,10583,391,"",0.73,0.65,0.64,0.63,0.79,0.54,0.39,1.24,"",-27,-22.7,31,3.9,35,4.5,35,4.5,383493,10.1,-237078,-23.5,-9626,-47.6,21,5.7
"12033","5","7224","76","0","2015","1","","Escambia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",61,631,628,724,2806048,2299146,35891,327,"",1.61,1.97,1.94,2.19,2.93,2.89,2.72,1.44,"",0,0.0,-2,-0.3,-47,-7.0,46,6.8,284028,11.3,-11699,-0.5,-16055,-30.9,34,11.6
"12033","5","7224","76","0","2015","2","","Escambia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",52,786,819,822,3170926,1536963,21767,302,"",1.44,2.33,2.39,2.43,2.86,3.34,2.61,1.20,"",-6,-10.3,114,17.0,129,18.7,136,19.8,454282,16.7,-108863,-6.6,-17422,-44.5,-4,-1.3
"12033","5","7224","76","0","2015","3","","Escambia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",52,786,768,741,3129239,924568,12174,315,"",1.44,2.33,2.22,2.17,2.77,2.55,1.78,1.24,"",-4,-7.1,136,20.9,125,19.4,99,15.4,335228,12.0,-118430,-11.4,-12847,-51.3,-18,-5.4
"12033","5","7224","76","0","2015","4","","Escambia County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",54,782,759,793,3919404,966710,11125,388,"",1.49,2.30,2.25,2.35,3.33,2.95,1.90,1.45,"",-3,-5.3,176,29.0,162,27.1,191,31.7,1580711,67.6,271867,39.1,-4477,-28.7,89,29.8
"12035","5","7224","76","0","2015","1","","Flagler County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,63,64,62,245074,217166,4308,299,"",1.26,1.18,1.18,1.11,1.93,1.72,2.12,1.67,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12035","5","7224","76","0","2015","2","","Flagler County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,59,58,58,266647,142308,2940,352,"",1.10,1.03,1.01,1.01,1.72,1.55,1.97,1.69,"",-3,-21.4,-36,-37.9,-22,-27.5,-23,-28.4,-21142,-7.3,-73850,-34.2,-1561,-34.7,93,35.9
"12035","5","7224","76","0","2015","3","","Flagler County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,62,66,74,304241,105016,2157,348,"",1.09,1.13,1.15,1.29,2.05,1.59,2.12,1.73,"",-2,-15.4,-23,-27.1,-22,-25.0,-12,-14.0,4091,1.4,-25103,-19.3,-415,-16.1,81,30.3
"12035","5","7224","76","0","2015","4","","Flagler County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,71,63,63,284802,92019,1878,334,"",1.08,1.23,1.10,1.10,1.77,1.45,1.99,1.55,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12037","5","7224","76","0","2015","1","N","Franklin County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12037","5","7224","76","0","2015","2","N","Franklin County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12037","5","7224","76","0","2015","3","N","Franklin County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12037","5","7224","76","0","2015","4","N","Franklin County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12039","5","7224","76","0","2015","1","","Gadsden County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,23,17,21,49639,49639,1253,188,"",1.07,0.72,0.52,0.63,0.65,0.74,1.11,1.05,"",-1,-20.0,-2,-8.0,-3,-15.0,0,0.0,-8488,-14.6,-8038,-13.9,-255,-16.9,-15,-7.4
"12039","5","7224","76","0","2015","2","","Gadsden County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,21,21,23,53320,42707,1186,189,"",1.10,0.61,0.61,0.65,0.54,0.89,1.20,0.87,"",-1,-20.0,1,5.0,1,5.0,2,9.5,6178,13.1,7527,21.4,213,21.9,11,6.2
"12039","5","7224","76","0","2015","3","","Gadsden County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,25,23,20,50406,30342,934,171,"",1.12,0.75,0.67,0.58,0.55,1.02,1.71,0.83,"",-1,-20.0,3,13.6,4,21.1,0,0.0,6254,14.2,7362,32.0,267,40.0,4,2.4
"12039","5","7224","76","0","2015","4","","Gadsden County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,14,13,12,47940,20974,531,284,"",1.11,0.40,0.38,0.37,0.51,0.78,1.15,1.34,"",-1,-20.0,-6,-30.0,-7,-35.0,-10,-45.5,-51,-0.1,-9869,-32.0,-159,-23.0,105,58.7
"12041","5","7224","76","0","2015","1","N","Gilchrist County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12041","5","7224","76","0","2015","2","N","Gilchrist County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12041","5","7224","76","0","2015","3","N","Gilchrist County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12041","5","7224","76","0","2015","4","","Gilchrist County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,17,17,17,63812,5117,35,289,"",2.20,1.89,1.92,1.94,2.69,0.75,0.39,1.40,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12045","5","7224","76","0","2015","1","N","Gulf County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12045","5","7224","76","0","2015","2","N","Gulf County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12045","5","7224","76","0","2015","3","N","Gulf County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12045","5","7224","76","0","2015","4","N","Gulf County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12047","5","7224","76","0","2015","1","N","Hamilton County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12047","5","7224","76","0","2015","2","N","Hamilton County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12047","5","7224","76","0","2015","3","N","Hamilton County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12047","5","7224","76","0","2015","4","N","Hamilton County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12049","5","7224","76","0","2015","1","-","Hardee County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12049","5","7224","76","0","2015","2","N","Hardee County, Florida","Private","Drinking places, alcoholic beverages","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
